alpha,beta
0.8003360771234878,1.4684597307414056
0.7542998340876346,1.5057962074380669
0.8813141541512168,1.5870468268543325
0.8252036757713268,1.5220573412642622
0.7364740114114648,1.4069244723979129
0.7903671782049175,1.4707895668942217
0.7593019784209266,1.4456647571555896
0.8591184065039125,1.6165541603948832
0.762900797111764,1.4769814622265207
0.9293834721898742,1.6756909468327394
0.8729158170140192,1.5818819467425425
0.7338203425343804,1.4403840160379937
0.7956470879437725,1.4835703856070948
0.8979821666484972,1.5920484357531377
0.8120971057442342,1.5462033975894642
0.7645398112748207,1.4932581134438347
0.825473784380228,1.519178209573183
0.8156014685666133,1.5727839475696417
0.7553247796185122,1.4009330478408333
0.7708823463587033,1.4295410365098515
1.0270226902057114,1.7566119328208278
0.8899700110734807,1.6178642938169487
0.703889683004342,1.452762244706359
0.8231591496490857,1.5451474197719817
0.8508153197620194,1.5748454203517959
0.9036225100376741,1.6417242444263427
0.759168186701723,1.4970116423362256
0.7199590647735711,1.3950625610192553
0.777526249916467,1.5254360575330095
0.8203414693570875,1.4444929824597987
0.9504441232946088,1.6210119769602984
0.8302849027146554,1.4718872019138272
0.7571265175618138,1.4579337285811658
0.7468197156748868,1.4061760314894753
0.735288343053263,1.4213047833072654
0.9533554131279335,1.673737067814009
0.8498444066814004,1.5843032661218723
0.7165846840908743,1.5130393239914857
0.7473355988058522,1.4236697646869754
0.7955986082485127,1.4874458724606687
0.7935155854792045,1.5315384078477665
0.9281473114178176,1.682780097387151
0.8736699682614624,1.5566404564277814
0.7942257390858534,1.5441869484494928
0.9112158971008415,1.740981842856045
0.7444079818906162,1.3586510971580745
0.7862733179339445,1.4272181395623647
0.7741436724260696,1.406189337467005
0.7371340245447608,1.5327519747546596
0.8638726447962759,1.5722682934473162
0.7794735956837524,1.48179096916158
0.7876532007938934,1.460787408174784
0.8592315544529348,1.5189159852551073
0.8988450733667612,1.674964496823268
0.775370538856672,1.4760157904673474
0.9767169777053222,1.6933889974669822
0.8245118298764081,1.5895971481968094
0.7950686421665966,1.5095386460412124
0.8401771798886455,1.60715952644847
0.8209435146779781,1.57093990532882
0.8530078851439813,1.5517914906806642
0.858872129594977,1.596722586414481
0.7280313268036642,1.3528199937003649
0.8772987314948282,1.633739648109024
0.7987757476110907,1.4629957339342388
0.8438978585877057,1.5511056126431164
0.7652038559951586,1.518158077028477
0.7538831859857239,1.4667940586287909
0.7774798730888532,1.4629615811248637
0.7739622481719901,1.466554620691337
0.7832905137463599,1.5519406449393656
0.6365063357724983,1.3641885963382698
0.870201030961636,1.5965546173360456
0.7924961991786459,1.4526924591832786
0.6797950399571949,1.482602416274122
0.879536274185649,1.627906037208488
0.7938640068890457,1.5707459092047138
0.8722933311275296,1.5473894044038148
0.9151446507964062,1.6203731988449839
0.7857641120529045,1.4862121669170154
0.7861754625424002,1.4008498977943993
0.7600864479050472,1.377222214237112
0.8972812723067085,1.5918056853247646
0.8660464968624637,1.6346665937831393
0.712388853341399,1.4524114601850755
0.8471393694844298,1.643605271466484
0.9384446948160956,1.6210607229110798
0.8421150828013303,1.5312141700648227
0.8774735895110678,1.5981883661658678
0.8593976957905558,1.559971511097375
0.920796520369804,1.6489384963219837
0.8530135592759845,1.6449127526523961
0.8375194597916542,1.57489219598751
0.9420866757947167,1.734239209068463
0.7462730074262605,1.4235290252129673
0.844366984474416,1.5560058468932878
0.7831053721711898,1.4980054128489892
0.8259998996827536,1.5982116626357759
0.7693465598267502,1.4780390824764646
0.9209869122556569,1.642205932394651
0.901339446493963,1.5787679476558445
0.9318341724921768,1.658708873831713
0.8602637402075177,1.4865114105537391
0.8800352555107787,1.6337719711274539
0.8052778328580859,1.46909499188193
0.779313747097707,1.5126731362445653
0.7776978326288341,1.4433798348337552
0.7416802233356372,1.3926255709562672
0.8087507631412443,1.5290792984476056
0.7912992363787051,1.5012005133242559
0.672031380009274,1.350099430151968
0.8388151796056623,1.6234247146574767
0.8668413932346817,1.5345735456247511
0.7526078514658284,1.3954993350445124
0.8081884830188327,1.4788609102952446
0.7893740581604615,1.5739353441493267
0.8777573957644473,1.56116142947072
